Ranking,Tier,Player ID,Player,Position,Team,Age,Previous,Movement
409,15,*05yhe*,Juan Brito,"2B,SS",CLE,22.6,362,-47
410,15,*05rcs*,Gabriel Gonzalez,OF,MIN,20.3,363,-47
411,15,*04qii*,Addison Barger,SS,TOR,24.5,541,130
412,15,*05m1c*,Miguel Bleis,OF,BOS,20.2,395,-17
413,15,*062yr*,Noble Meyer,P,MIA,19.3,341,-72
414,15,*03pzo*,Leody Taveras,OF,TEX,25.7,367,-47
415,15,*066mq*,Yophery Rodriguez,OF,MIL,18.4,601,186
416,15,*05yh3*,Chase Hampton,P,NYY,22.7,340,-76
417,15,*04o2x*,Davis Schneider,2B,TOR,25.3,439,22
418,16,*01sea*,Anthony Rizzo,1B,NYY,34.8,404,-14
419,16,*01s9k*,Starling Marte,OF,NYM,35.6,417,-2
420,16,*04eh9*,Nelson Velazquez,OF,KC,25.4,372,-48
421,16,*04esc*,Keaton Winn,P,SF,26.2,536,115
422,16,*03d6n*,Erick Fedde,P,CHW,31.2,590,168
423,16,*04eld*,J.P. Sears,P,OAK,28.2,446,23
424,16,*05yj1*,Nolan Schanuel,1B,LAA,22.2,374,-50
425,16,*041m2*,Alex Kirilloff,"1B,OF",MIN,26.5,375,-50
426,16,*04hyc*,Ivan Herrera,C,STL,23.9,447,21
427,16,*04z6m*,Agustin Ramirez,C,NYY,22.7,733,306
428,16,*05ahg*,Austin Wells,C,NYY,24.8,394,-34
429,16,*0641c*,Zach Dezenzo,3B,HOU,24,389,-40
430,16,*061zv*,Josue De Paula,OF,LAD,19,390,-40
431,16,*05u1y*,Cam Collier,3B,CIN,19.5,507,76
432,16,*066sx*,Jonny Farmelo,SS,SEA,19.7,673,241
433,16,*041qd*,Jake Fraley,OF,CIN,29,425,-8
434,16,*05wy1*,Brayden Taylor,3B,TB,22,560,126
435,16,*04is5*,Everson Pereira,OF,NYY,23.1,408,-27
436,16,*03nru*,Jesus Sanchez,OF,MIA,26.6,386,-50
437,16,*01srb*,Jameson Taillon,P,CHC,32.5,449,12
438,16,*05ge1*,Ryan Clifford,"1B,OF",NYM,20.8,438,0
439,16,*0414g*,Luis Garcia(WSH),2B,WSH,23.6,573,134
440,16,*04s1h*,Luis Gil,P,NYY,25.9,444,4
441,16,*05gss*,Jeferson Quero,C,MIL,21.6,446,5
442,16,*031cd*,Mitch Garver,C,SEA,33.3,392,-50
443,16,*05un2*,Edgar Quero,C,CHW,21.1,550,107
444,16,*02i37*,Lucas Giolito,P,BOS,29.8,382,-62
445,16,*02bq7*,Robert Stephenson,P,LAA,31.2,325,-120
446,16,*05138*,Matt Brash,P,SEA,26,331,-115
447,16,*04g7n*,Oswald Peraza,3B,NYY,23.9,416,-31
448,16,*05u9o*,Sal Stewart,3B,CIN,20.4,632,184
449,16,*05gsg*,Justin Foscue,"2B,OF",TEX,25.2,456,7
450,16,*06b72*,George Lombard Jr.,SS,NYY,18.9,579,129
451,16,*04prt*,Lawrence Butler,"OF,UT",OAK,23.8,490,39
452,16,*04pse*,Brendan Donovan,"2B,OF",STL,27.3,455,3
453,16,*05xsm*,Chase Silseth,P,LAA,24,403,-50
454,16,*066mn*,Yoeilin Cespedes,SS,BOS,18.7,747,293
455,16,*04aeh*,DL Hall,P,MIL,25.6,334,-121
456,16,*05gtn*,Tyler Soderstrom,UT,OAK,22.4,393,-63
457,16,*01vja*,Max Kepler,OF,MIN,31.2,407,-50
458,16,*026qc*,Joc Pederson,OF,ARI,32,430,-28
459,16,*04nky*,Trevor Larnach,OF,MIN,27.2,589,130
460,16,*0514o*,Cody Bradford,P,TEX,26.2,786,326
461,16,*04aqc*,David Bednar,P,PIT,29.6,326,-135
462,16,*03yso*,A.J. Puk,P,MIA,29,343,-119
463,16,*01ubo*,Kris Bryant,OF,COL,32.3,371,-92
464,16,*0513l*,Brenton Doyle,OF,COL,26,787,323
465,16,*04ooy*,Marco Luciano,SS,SF,22.7,466,1
466,16,*05yix*,Jaison Chourio,OF,CLE,19,701,235
467,16,*05gbg*,Zac Veen,OF,COL,22.4,566,99
468,16,*02jh6*,Eugenio Suarez,3B,ARI,32.8,364,-104
469,16,*04w4e*,Johan Rojas,OF,PHI,23.7,534,65
470,16,*04eek*,Griffin Canning,P,LAA,28,378,-92
471,16,*05oqe*,Ty Madden,P,DET,24.2,460,-11
472,16,*05raz*,Chase Petty,P,CIN,21.1,399,-73
473,16,*059bs*,Bryan Ramos,3B,CHW,22.2,332,-141
474,16,*05jpk*,Joe Boyle,P,OAK,24.7,445,-29
475,16,*05jpe*,Connor Phillips,P,CIN,23,401,-74
476,16,*05zya*,Thomas Harrington,P,PIT,22.8,593,117
477,16,*04ywk*,Tylor Megill,P,NYM,28.8,376,-101
478,16,*06eyu*,Zyhir Hope,OF,LAD,19.3,NR,NA
479,16,*0637j*,Josue Briceno,C,DET,19.6,NR,NA
480,16,*01s99*,Travis d'Arnaud,C,ATL,35.2,723,243
481,16,*05wbp*,Nick Nastrini,P,CHW,24.2,464,-17
482,16,*02yg3*,Frankie Montas,P,CIN,31.1,432,-50
483,16,*02iug*,Michael Wacha,P,KC,32.9,433,-50
484,16,*01lum*,Justin Turner,1B,TOR,39.5,494,10
485,16,*05t7a*,Anthony Solometo,P,PIT,21.4,675,190
486,16,*04fq2*,Javier Assad,P,CHC,26.8,770,284
487,16,*05yj0*,Chase Dollander,P,COL,22.5,656,169
488,16,*05mrp*,Marco Raya,P,MIN,21.7,562,74
489,16,*05jre*,Enrique Bradfield Jr.,OF,BAL,22.4,402,-87
490,16,*052ru*,Josh Smith,"3B,SS,OF",TEX,26.8,847,357
491,16,*04nqx*,Ezequiel Duran,"3B,SS,OF",TEX,25,441,-50
492,16,*04si3*,Brayan Rocchio,SS,CLE,23.3,442,-50
493,16,*05ym5*,Henry LaLane,P,NYY,20,462,-31
494,16,*066eo*,Cole Carrigg,OF,COL,22,736,242
495,16,*057zc*,Jonatan Clase,OF,SEA,22,544,49
496,16,*05tp6*,Thomas White,P,MIA,19.6,575,79
497,16,*05g4k*,Mick Abel,P,PHI,22.7,447,-50
498,16,*05ynx*,River Ryan,P,LAD,25.7,568,70
499,16,*062pm*,Owen Murphy,P,ATL,20.6,748,249
500,16,*041m1*,Matt Manning,P,DET,26.3,539,39
